Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VEPI17085,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17086,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17087,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17088,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17089,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17090,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17091,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17092,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17093,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17094,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17095,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17096,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17097,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17098,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17099,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VEPI17100,,,,,$0.00,,,,EPITOMEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17007,VFHZ17007,2-Feb-17,1,$800.00,$800.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,CHRISTINE,ping yi sec,EAST,Chinese new year face changing performance,PACKAGE - HR,$800.00,$800.00,,,,,,,,,,,,,,5003172494,21.02.17,$800.00,$0.00,
VFHZ17005,VFHZ1702002,15-Feb-17,1,"$2,035.00","$2,035.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,FAZMI,chongboon secondary school,NORTH,Chinese Cultural Programme,PACKAGE - HR,"$2,035.00","$1,017.50","$1,017.50",,,,,,,,,,,,,5003179985,07.03.17,"$2,035.00",$0.00,
VFHZ17006,VFHZ1702001,15-Feb-17,1,"$1,000.00","$1,000.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,FAZMI,xinmin primary school,NORTH,CHinese Assembly Programme,PACKAGE - HR,"$1,000.00","$1,000.00",,,,,,,,,,,,,,5003182621,10.03.17,"$1,000.00",$0.00,
VFHZ17010,INVVFHZ1703001,10-Mar-17,1,"$4,000.00","$4,000.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,FAZMI,edgefield primary school,NORTH,MTL NIght,PACKAGE - HR,"$4,000.00",,"$2,000.00","$2,000.00",,,,,,,,,,,,5003194597,30.03.17,"$4,000.00",$0.00,
VFHZ17013,INVVFHZ1703006,28-Mar-17,1,"$1,900.00","$1,900.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,HARJINDER SINGH,acs barker,SOUTH,Chinese DV program,,"$1,900.00",,,"$1,900.00",,,,,,,,,,,,5003203366,24.04.17,"$1,900.00",$0.00,
VFHZ17001,,,1,"$3,150.00","$3,150.00",N,,Ongoing,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,KRISTEN,methodist girl's school (primary),WEST,CHINESE CLUB CCA,PER HR,"$3,150.00",$630.00,$630.00,$630.00,,$630.00,$630.00,,,,,,,,,"5003203366
5003268440
5003297979","24.04.17=1800
21.09.17=750
07.11.17=600","$3,150.00",$0.00,
VFHZ17008,VFHZ17008,6-Feb-17,1,"$1,088.00","$1,088.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,KRISTEN,zhenghua primary school,WEST,CHINESE NEW YEAR FACE CHANGING AND DRUM PERFORMANCE,PACKAGE - HR,"$1,088.00","$1,088.00",,,,,,,,,,,,,,5003176212,28.02.17,"$1,088.00",$0.00,
VFHZ17002,VFHZ17002,24th Jan,1,$300.00,$300.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,catholic high sch (sec),NORTH,Tea ceremony,PACKAGE - HR,$300.00,$300.00,,,,,,,,,,,,,,5003169256,14.02.17,$300.00,$0.00,
VFHZ17011,INVVARFHZ17011001,4th May,203,$21.00,"$4,263.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,christ church secondary school,NORTH,MTL Drama,PER PAX,"$4,263.00",,"$2,131.50","$2,131.50",,,,,,,,,,,,5003220315,29.05.17,"$4,263.00",$0.00,
VFHZ17021,INVARFHZ1709001,7th Sep,153,$26.00,"$3,978.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Peirce Secondary School,NORTH,Chinese drama,PER PAX,"$3,978.00",,,,,,,,"$1,989.00","$1,989.00",,,,,,5003280100,02.10.17,"$3,978.00",$0.00,
VFHZ17009,INVVFHZ1703002,14TH MARCH,1,"$2,100.00","$2,100.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,fuhua primary school,WEST,LEARNING JOURNEY AND AMAZING RACE TO CHINEES GARDEN FOR P4,PACKAGE - HR,"$2,100.00",,,,"$2,100.00",,,,,,,,,,,5003196031,05.04.17,"$2,100.00",$0.00,
VFHZ17015,INVVFHZ1706001,1ST JUNE,1,"$1,700.00","$1,700.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,fairfield methodist school (secondary),WEST,FACE CHANGING PERFORMANCE,PACKAGE - PAX,"$1,700.00",,,,,,"$1,700.00",,,,,,,,,5003233931,27.06.17,"$1,700.00",$0.00,
VFHZ17017,INVVFHZ1711001,17TH NOV,1,"$4,900.00","$4,900.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,XINGNAN PRIMARY SCHOOL,WEST,CHINESE CULTURAL PROGRAMME,PACKAGE - PAX,"$4,900.00",,,,,,,,,"$4,900.00",,,,,,5003314644,11.12.17,"$4,900.00",$0.00,
VFHZ17004,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17012,VFHZ1702003,,4,$100.00,$400.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (Jan Billing),PER HR,$400.00,$400.00,,,,,,,,,,,,,,5003181862,09.03.17,$400.00,$0.00,
VFHZ17014,VFHZ1702004,21-Feb-17,6,$100.00,$600.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (Feb Billing),PER HR,$600.00,,$600.00,,,,,,,,,,,,,5003183849,14.03.17,$600.00,$0.00,
VFHZ17016,INVVFHZ1703002,22-Mar-17,4,$100.00,$400.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (Mar Billing),PER HR,$400.00,,,$400.00,,,,,,,,,,,,5003198850,11.04.17,$400.00,$0.00,
VFHZ17018,INVVFHZ1706002,2-Jun-17,1,$750.00,$750.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,CHIJ ST NICHOLAS GIRLS SCHOOL (PRI),NORTH,CHINESE AMAZING RACE,PACKAGE - PAX,$750.00,,,,,,$750.00,,,,,,,,,5003233931,27.06.17,$750.00,$0.00,
VFHZ17019,INVVFHZ1707002,20th July 2017,1,$300.00,$300.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,RIVERSIDE SEC,NORTH,CHINESE PUBLIC SPEAKING PROGRAMME,PACKAGE - PAX,$300.00,,,,,,,,$300.00,,,,,,,5003256386,14.08.17,$300.00,$0.00,
VFHZ17020,INVVFHZ1705001,16-May-17,6,$100.00,$600.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (Apr Billing),PER HR,$600.00,,,,,$600.00,,,,,,,,,,5003227215,12.06.17,$600.00,$0.00,
VFHZ17003,,,44,$100.00,"$4,400.00",N,,Ongoing,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17022,INVVFHZ1706003,2-Jun-17,1,$750.00,$750.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,CHIJ ST NICHOLAS GIRLS SCHOOL (SEC),SOUTH,CHINESE AMAZING RACE,PACKAGE - PAX,$750.00,,,,,,$750.00,,,,,,,,,5003233931,27.06.17,$750.00,$0.00,
VFHZ17023,INVVFHZ1706004,,4,$100.00,$400.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (May Billing),PER HR,$400.00,,,,,,$400.00,,,,,,,,,5003233931,27.06.17,$400.00,$0.00,
VFHZ17024,INVVFHZ1707001,4-Jul-17,2,$100.00,$200.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (June Billing),PER HR,$200.00,,,,,,,$200.00,,,,,,,,5003248127,27.07.17,$200.00,$0.00,
VFHZ17025,INVVFHZ070901,29-Sep-17,156,$25.00,"$3,900.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,FAIZAL,Xinmin Primary,SOUTH,Chinese Programme,PACKAGE - PAX,"$3,900.00",,,,,,,,"$3,900.00",,,,,,,5003290250,23.10.17,"$3,900.00",$0.00,
VFHZ17026,INVVFHZ1707002,28-Jul-17,8,$100.00,$800.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (July Billing),PER HR,$800.00,,,,,,,,$800.00,,,,,,,5003259340,21.08.17,$800.00,$0.00,
VFHZ17027,INVVFHZ1709002,7th Sep,506,$14.50,"$7,337.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Woodgrove Sec,NORTH,Mother Tongue Fortnight,PER PAX,"$7,337.00",,,,,,,,,"$7,337.00",,,,,,5003280100,02.10.17,"$7,337.00",$0.00,
VFHZ17028,INVVFHZ1710002,31-Oct,1,"$3,240.00","$3,240.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Hougang Sec,SOUTH,Mother Tongue Fortnight,PER PAX,"$3,240.00",,,,,,,,,,,,"$3,240.00",,,5003305474,23.11.17,"$3,240.00",$0.00,
VFHZ17029,INVVFHZ17080021,28-Aug-17,8,$100.00,$800.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (August Billing),PER HR,$800.00,,,,,,,,,$800.00,,,,,,5003275013,21.09.17,$800.00,$0.00,
VFHZ17030,INVVFHZ1710001,31-Oct,1,"$1,500.00","$1,500.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Woodgrove Sec,NORTH,Mid autumn programme,PACKAGE - PAX,"$1,500.00",,,,,,,,,,"$1,500.00",,,,,5003305474,23.11.17,"$1,500.00",$0.00,
VFHZ17031,INVVFHZ1709003,26-Sep-17,4,$100.00,$400.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,HONG WEN SCHOOL,SOUTH,Chinese Speech & Drama (Sept Billing),PER HR,$400.00,,,,,,,,,,$400.00,,,,,5003289337,20.10.17,$400.00,$0.00,
VFHZ17032,INVVFHZ1710003,31-Oct,1,"$3,200.00","$3,200.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Woodlands Sec,NORTH,Heritage tour to Chinatown,PACKAGE - HR,"$3,200.00",,,,,,,,,,,,"$3,200.00",,,5003303367,20.11.17,"$3,200.00",$0.00,
VFHZ17033,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17034,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17035,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17036,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17037,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17038,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17039,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17040,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17041,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17042,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17043,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17044,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17045,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17046,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17047,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17048,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17049,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17050,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17051,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17052,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17053,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17054,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17055,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17056,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17057,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17058,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17059,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17060,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17061,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17062,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17063,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17064,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17065,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17066,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17067,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17068,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17069,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17070,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17071,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17072,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17073,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17074,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17075,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17076,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17077,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17078,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17079,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17080,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17081,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17082,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17083,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17084,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17085,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17086,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17087,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17088,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17089,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17090,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17091,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17092,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17093,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17094,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17095,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17096,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17097,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17098,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17099,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ17100,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17001,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17002,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17003,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17004,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17005,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17006,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17007,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17008,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17009,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17010,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17011,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17012,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17013,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17014,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17015,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17016,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17017,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17018,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17019,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17020,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17021,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17022,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17023,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17024,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17025,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17026,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17027,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17028,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17029,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17030,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA17031,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
